user_id,gender,neighborhoods,type_service,registration_channel,registration_date,birth_date,system_operation
115453,F,Hell's Kitchen,normal,Facebook,2020-07-10,1991-06-19,Android
115455,M,Hell's Kitchen,normal,Facebook,2020-07-09,1992-05-15,Android
115482,M,Hell's Kitchen,normal,Google,2020-07-27,1992-08-11,Android
115495,M,Hell's Kitchen,premium,Google,2020-06-10,1993-10-26,Android
115500,F,Hell's Kitchen,normal,Facebook,2020-06-28,1992-12-04,Android
115503,M,Hell's Kitchen,premium,Instagram,2020-06-04,1992-10-05,Android
115522,M,Hell's Kitchen,normal,Google,2020-06-08,1991-03-12,Android
115537,F,Hell's Kitchen,normal,Facebook,2020-07-06,1990-03-05,Android
115547,F,Hell's Kitchen,premium,Facebook,2020-06-22,1992-12-15,Android
115550,M,Hell's Kitchen,normal,Recommendation,2020-06-26,1995-09-17,Android
115559,M,Hell's Kitchen,normal,Facebook,2020-07-15,1993-08-31,Web
115571,M,Hell's Kitchen,premium,Google,2020-07-16,1992-05-07,Android
115579,F,Hell's Kitchen,premium,Google,2020-07-08,1990-09-17,Android
115588,M,Hell's Kitchen,normal,Google,2020-07-25,1993-12-29,Android
115600,M,Hell's Kitchen,premium,Google,2020-07-30,1991-11-07,Android
115623,M,Hell's Kitchen,normal,Promotional code,2020-07-11,1993-01-04,Web
115624,F,Hell's Kitchen,normal,Instagram,2020-07-06,1992-07-02,Android
115651,F,Hell's Kitchen,premium,Marketplace,2020-07-03,1991-04-02,Android
115657,F,Hell's Kitchen,premium,Facebook,2020-06-18,1991-05-24,Android
115662,M,Hell's Kitchen,premium,Google,2020-07-29,1990-08-05,Android
115671,F,Hell's Kitchen,premium,Google,2020-07-17,1995-10-27,Android
115687,F,Hell's Kitchen,normal,Facebook,2020-07-08,1994-09-24,Android
115690,F,Hell's Kitchen,normal,Instagram,2020-07-25,1994-04-14,Android
115715,M,Hell's Kitchen,normal,Google,2020-06-10,1994-11-05,Android
115737,M,Hell's Kitchen,normal,Instagram,2020-06-11,1991-11-17,Android
115753,F,Hell's Kitchen,normal,Instagram,2020-07-15,1990-05-22,Web
115756,M,Hell's Kitchen,premium,Facebook,2020-07-26,1991-07-28,Android
115757,M,Hell's Kitchen,premium,Instagram,2020-06-24,1993-03-09,Android
115758,M,Hell's Kitchen,normal,Google,2020-07-11,1992-11-08,Web
115762,F,Hell's Kitchen,premium,Instagram,2020-06-22,1991-05-18,Android
115778,F,Hell's Kitchen,normal,Facebook,2020-06-03,1995-10-15,Android
115788,M,Hell's Kitchen,premium,Recommendation,2020-07-23,1993-02-24,Web
115819,M,Hell's Kitchen,premium,Marketplace,2020-07-08,1993-12-04,Android
115820,F,Hell's Kitchen,premium,Recommendation,2020-06-21,1994-05-22,Android
115831,F,Hell's Kitchen,normal,Facebook,2020-06-27,1995-01-09,Android
115832,M,Hell's Kitchen,normal,Recommendation,2020-06-24,1994-04-13,Android
115841,M,Hell's Kitchen,normal,Google,2020-06-19,1991-07-20,Android
115855,F,Hell's Kitchen,premium,Google,2020-06-07,1995-11-12,Android
115870,M,Hell's Kitchen,normal,Google,2020-07-14,1993-03-21,Android
115872,M,Hell's Kitchen,normal,Google,2020-07-10,1990-02-14,Android
115903,F,Hell's Kitchen,normal,Recommendation,2020-07-16,1995-09-18,Android
115905,M,Hell's Kitchen,normal,Recommendation,2020-06-25,1991-07-08,Android
115910,M,Hell's Kitchen,premium,Facebook,2020-06-09,1993-01-07,Web
115924,M,Hell's Kitchen,normal,Facebook,2020-06-10,1992-07-25,Web
115928,M,Hell's Kitchen,premium,Google,2020-07-08,1995-01-11,Android
115946,F,Hell's Kitchen,normal,Promotional code,2020-06-03,1990-01-05,Web
115959,M,Hell's Kitchen,premium,Google,2020-07-10,1991-09-30,Android
115966,M,Hell's Kitchen,normal,Google,2020-06-22,1992-08-10,Android
115996,F,Hell's Kitchen,premium,Marketplace,2020-06-25,1990-10-02,Android
116002,F,Hell's Kitchen,premium,Google,2020-07-10,1994-07-27,Android
116010,M,Hell's Kitchen,normal,Facebook,2020-06-29,1993-09-15,Android
116020,F,Hell's Kitchen,normal,Instagram,2020-07-18,1992-11-01,Android
116023,F,Hell's Kitchen,normal,Marketplace,2020-06-19,1995-06-17,Android
116036,F,Hell's Kitchen,premium,Instagram,2020-06-22,1994-03-20,Android
116039,F,Hell's Kitchen,normal,Facebook,2020-07-08,1992-06-01,Android
116051,M,Hell's Kitchen,normal,Instagram,2020-06-04,1994-07-10,Android
116061,F,Hell's Kitchen,normal,Google,2020-07-11,1994-06-12,Android
116064,F,Hell's Kitchen,normal,Instagram,2020-06-26,1994-09-07,Android
116074,M,Hell's Kitchen,premium,Google,2020-06-14,1991-07-02,Web
116075,M,Hell's Kitchen,normal,Promotional code,2020-06-22,1990-11-19,Android
116084,F,Hell's Kitchen,normal,Google,2020-07-20,1993-03-30,IOS
116091,M,Hell's Kitchen,normal,Instagram,2020-06-23,1991-07-29,Android
116093,M,Hell's Kitchen,normal,Google,2020-07-14,1994-05-19,Android
116095,F,Hell's Kitchen,normal,Promotional code,2020-06-13,1990-01-03,Android
116118,M,Hell's Kitchen,normal,Google,2020-07-05,1992-11-26,Android
116148,F,Hell's Kitchen,normal,Instagram,2020-06-22,1990-12-12,Android
116155,F,Hell's Kitchen,normal,Instagram,2020-07-11,1992-12-28,Web
116158,F,Hell's Kitchen,normal,Google,2020-07-27,1990-03-09,Android
116186,M,Hell's Kitchen,normal,Google,2020-07-01,1994-11-10,Android
116189,F,Hell's Kitchen,normal,Google,2020-06-29,1991-01-12,Android
116191,F,Hell's Kitchen,premium,Marketplace,2020-07-17,1991-12-01,Android
116192,F,Hell's Kitchen,normal,Promotional code,2020-06-06,1990-07-27,Android
116227,M,Hell's Kitchen,premium,Marketplace,2020-06-16,1990-07-29,Web
116230,F,Hell's Kitchen,normal,Recommendation,2020-06-18,1991-07-26,Web
116246,F,Hell's Kitchen,normal,Google,2020-06-30,1991-05-04,Web
116248,F,Hell's Kitchen,normal,Google,2020-07-14,1993-10-06,Android
116272,M,Hell's Kitchen,normal,Facebook,2020-07-02,1993-07-29,Android
116275,M,Hell's Kitchen,normal,Google,2020-06-23,1992-10-19,Android
116276,M,Hell's Kitchen,premium,Marketplace,2020-06-18,1990-07-03,Android
116283,F,Hell's Kitchen,premium,Marketplace,2020-07-23,1992-05-26,Android
116293,F,Hell's Kitchen,normal,Google,2020-06-30,1990-03-13,Android
116296,F,Hell's Kitchen,premium,Promotional code,2020-07-19,1993-01-20,Web
116297,F,Hell's Kitchen,premium,Instagram,2020-06-24,1994-01-06,Android
116306,F,Hell's Kitchen,premium,Marketplace,2020-06-29,1993-04-03,Android
116368,F,Hell's Kitchen,normal,Instagram,2020-06-26,1995-10-25,Web
116378,F,Hell's Kitchen,premium,Google,2020-07-05,1992-09-27,Web
116380,F,Hell's Kitchen,premium,Facebook,2020-06-03,1994-01-20,Android
116396,F,Hell's Kitchen,normal,Facebook,2020-07-01,1994-11-20,Android
116397,M,Hell's Kitchen,normal,Promotional code,2020-06-11,1994-08-31,IOS
116409,M,Hell's Kitchen,normal,Marketplace,2020-07-23,1991-01-12,Android
116414,F,Hell's Kitchen,normal,Google,2020-07-19,1993-01-08,IOS
116416,F,Hell's Kitchen,premium,Google,2020-07-28,1990-05-27,Android
116418,M,Hell's Kitchen,premium,Promotional code,2020-06-04,1995-10-26,IOS
116421,M,Hell's Kitchen,premium,Facebook,2020-07-26,1995-06-30,Android
116435,M,Hell's Kitchen,premium,Recommendation,2020-06-11,1993-10-09,Android
116440,M,Hell's Kitchen,premium,Google,2020-07-23,1994-06-14,Android
116442,M,Hell's Kitchen,premium,Marketplace,2020-06-02,1992-07-25,Android
116448,M,Hell's Kitchen,normal,Google,2020-06-04,1993-05-03,Android
116453,F,Hell's Kitchen,normal,Facebook,2020-06-09,1995-11-21,Web
116471,F,Hell's Kitchen,normal,Promotional code,2020-06-08,1990-09-24,Android
116474,M,Hell's Kitchen,normal,Instagram,2020-06-28,1992-06-27,Android
116475,F,Hell's Kitchen,normal,Instagram,2020-06-27,1995-02-20,Web
116494,M,Hell's Kitchen,normal,Google,2020-06-21,1994-03-06,Android
116495,M,Hell's Kitchen,normal,Instagram,2020-06-10,1993-10-24,Android
116514,F,Hell's Kitchen,normal,Google,2020-07-01,1991-03-15,Android
116519,F,Hell's Kitchen,premium,Promotional code,2020-06-02,1990-12-27,Android
116525,F,Hell's Kitchen,premium,Google,2020-06-15,1995-10-29,Android
116531,M,Hell's Kitchen,premium,Google,2020-06-11,1991-04-04,Android
116541,F,Hell's Kitchen,premium,Marketplace,2020-06-09,1991-08-15,Web
116555,F,Hell's Kitchen,normal,Google,2020-06-02,1990-08-20,Android
116556,F,Hell's Kitchen,normal,Google,2020-06-21,1994-04-07,Android
116573,M,Hell's Kitchen,premium,Instagram,2020-07-12,1995-02-23,Android
116589,F,Hell's Kitchen,premium,Facebook,2020-06-21,1990-04-26,Android
116601,F,Hell's Kitchen,premium,Google,2020-07-09,1991-08-31,Web
116602,F,Hell's Kitchen,normal,Facebook,2020-07-10,1990-07-17,Android
116609,M,Hell's Kitchen,normal,Facebook,2020-06-07,1990-11-29,Android
116610,F,Hell's Kitchen,premium,Google,2020-07-09,1991-06-26,Android
116622,F,Hell's Kitchen,normal,Google,2020-06-10,1992-11-10,Android
116641,F,Hell's Kitchen,premium,Instagram,2020-07-02,1991-07-27,Web
116642,F,Hell's Kitchen,premium,Instagram,2020-07-17,1992-10-24,Web
116662,M,Hell's Kitchen,premium,Google,2020-07-27,1993-09-09,Android
116672,F,Hell's Kitchen,normal,Instagram,2020-07-27,1990-11-10,Android
116694,F,Hell's Kitchen,normal,Google,2020-06-17,1991-06-18,Android
116703,M,Hell's Kitchen,normal,Google,2020-06-25,1993-10-20,Android
116706,F,Hell's Kitchen,premium,Facebook,2020-07-20,1993-12-14,Android
116707,M,Hell's Kitchen,normal,Facebook,2020-06-28,1992-07-31,Web
116729,F,Hell's Kitchen,premium,Google,2020-07-03,1993-03-22,Android
116739,F,Hell's Kitchen,normal,Instagram,2020-06-29,1992-05-05,Android
116740,M,Hell's Kitchen,premium,Google,2020-06-19,1991-06-20,Android
116754,M,Hell's Kitchen,normal,Promotional code,2020-06-08,1993-10-21,Android
116755,F,Hell's Kitchen,premium,Marketplace,2020-06-14,1993-03-23,Android
116765,M,Hell's Kitchen,normal,Promotional code,2020-07-03,1992-09-06,Android
116772,F,Hell's Kitchen,normal,Promotional code,2020-07-27,1991-01-26,Android
116779,M,Hell's Kitchen,normal,Recommendation,2020-07-24,1994-06-24,Web
116787,F,Hell's Kitchen,premium,Google,2020-07-24,1992-11-10,Web
116801,M,Hell's Kitchen,normal,Instagram,2020-07-06,1995-06-20,Android
116830,F,Hell's Kitchen,normal,Recommendation,2020-07-01,1994-03-11,Android
116842,F,Hell's Kitchen,premium,Google,2020-07-27,1993-02-16,Android
116898,F,Hell's Kitchen,normal,Facebook,2020-07-19,1994-10-16,Android
116908,M,Hell's Kitchen,premium,Google,2020-07-21,1994-02-16,Android
116910,M,Hell's Kitchen,premium,Google,2020-06-01,1993-01-29,Android
116914,M,Hell's Kitchen,premium,Google,2020-07-01,1990-06-06,Android
116917,F,Hell's Kitchen,normal,Promotional code,2020-07-30,1994-02-23,Android
116918,F,Hell's Kitchen,normal,Instagram,2020-07-09,1995-09-18,Android
116919,F,Hell's Kitchen,premium,Google,2020-06-23,1992-04-23,Android
116923,M,Hell's Kitchen,premium,Marketplace,2020-06-27,1994-06-20,Android
116937,F,Hell's Kitchen,premium,Recommendation,2020-06-06,1995-09-10,IOS
116944,M,Hell's Kitchen,normal,Recommendation,2020-07-10,1991-01-02,Android
116950,F,Hell's Kitchen,normal,Promotional code,2020-07-21,1990-08-03,Android
116955,M,Hell's Kitchen,normal,Instagram,2020-06-07,1990-12-21,Android
116971,F,Hell's Kitchen,normal,Marketplace,2020-07-01,1994-11-09,Android
116983,M,Hell's Kitchen,premium,Facebook,2020-06-16,1990-06-13,Android
116987,M,Hell's Kitchen,normal,Marketplace,2020-07-04,1994-12-14,Android
116990,F,Hell's Kitchen,normal,Promotional code,2020-06-01,1994-10-14,Android
116993,F,Hell's Kitchen,premium,Marketplace,2020-07-23,1993-06-06,Android
117005,M,Hell's Kitchen,normal,Google,2020-07-05,1992-01-15,Android
117006,F,Hell's Kitchen,normal,Facebook,2020-07-16,1991-05-22,Android
117007,M,Hell's Kitchen,normal,Marketplace,2020-07-11,1990-05-18,Android
117009,F,Hell's Kitchen,premium,Google,2020-06-10,1994-03-07,IOS
117031,F,Hell's Kitchen,premium,Google,2020-06-14,1991-04-03,Android
117035,M,Hell's Kitchen,normal,Google,2020-06-18,1994-11-10,Android
117042,F,Hell's Kitchen,premium,Marketplace,2020-06-11,1993-10-18,Android
117044,F,Hell's Kitchen,normal,Marketplace,2020-06-11,1994-11-03,IOS
117049,F,Hell's Kitchen,premium,Facebook,2020-06-10,1991-05-26,Android
117076,M,Hell's Kitchen,normal,Facebook,2020-07-01,1993-12-20,Android
117084,F,Hell's Kitchen,normal,Google,2020-06-19,1993-07-27,Web
117103,F,Hell's Kitchen,normal,Google,2020-06-20,1994-05-07,Android
117105,F,Hell's Kitchen,premium,Promotional code,2020-06-30,1993-03-19,Android
117106,M,Hell's Kitchen,premium,Instagram,2020-07-19,1995-08-22,Android
117109,M,Hell's Kitchen,normal,Instagram,2020-07-17,1993-01-25,Android
117110,M,Hell's Kitchen,premium,Marketplace,2020-06-30,1992-08-31,Android
117115,M,Hell's Kitchen,premium,Marketplace,2020-07-23,1990-04-06,Android
117116,F,Hell's Kitchen,normal,Google,2020-06-07,1995-02-13,Android
117130,F,Hell's Kitchen,normal,Google,2020-07-29,1992-03-26,Android
117134,M,Hell's Kitchen,normal,Marketplace,2020-07-04,1992-12-14,Android
117165,F,Hell's Kitchen,normal,Marketplace,2020-06-10,1993-09-14,IOS
117173,F,Hell's Kitchen,normal,Recommendation,2020-07-19,1990-01-23,Android
117181,M,Hell's Kitchen,normal,Promotional code,2020-07-13,1992-09-28,Android
117185,F,Hell's Kitchen,premium,Google,2020-06-12,1994-12-15,Android
117192,F,Hell's Kitchen,premium,Promotional code,2020-07-19,1991-04-10,Android
117197,M,Hell's Kitchen,normal,Recommendation,2020-06-09,1994-07-06,Android
117214,M,Hell's Kitchen,normal,Facebook,2020-06-28,1994-07-29,Android
117225,F,Hell's Kitchen,normal,Facebook,2020-07-08,1991-03-15,Android
117244,F,Hell's Kitchen,normal,Instagram,2020-07-13,1991-09-08,Android
117277,M,Hell's Kitchen,premium,Instagram,2020-06-27,1990-01-28,Web
117291,F,Hell's Kitchen,premium,Google,2020-06-15,1995-03-06,Android
117293,F,Hell's Kitchen,normal,Recommendation,2020-07-24,1995-05-23,Android
117311,M,Hell's Kitchen,normal,Google,2020-06-23,1993-11-05,Web
117317,F,Hell's Kitchen,premium,Google,2020-07-20,1992-11-26,Android
117326,F,Hell's Kitchen,normal,Google,2020-06-17,1995-02-11,Android
117377,F,Hell's Kitchen,premium,Google,2020-07-01,1995-09-19,Android
117386,F,Hell's Kitchen,premium,Facebook,2020-06-08,1990-09-07,Android
117394,F,Hell's Kitchen,premium,Google,2020-07-27,1995-03-03,Android
117404,M,Hell's Kitchen,premium,Instagram,2020-06-07,1991-04-27,Android
117412,F,Hell's Kitchen,normal,Google,2020-07-27,1991-02-07,Android
117414,F,Hell's Kitchen,normal,Google,2020-07-20,1995-09-08,Android
117432,F,Hell's Kitchen,premium,Google,2020-06-06,1993-01-12,Android
117453,F,Hell's Kitchen,premium,Facebook,2020-06-16,1992-07-23,Web
117477,F,Hell's Kitchen,normal,Google,2020-06-16,1994-09-26,Web
117479,M,Hell's Kitchen,normal,Instagram,2020-07-10,1992-05-20,Android
117508,F,Hell's Kitchen,normal,Google,2020-06-22,1993-12-15,Web
117521,M,Hell's Kitchen,premium,Google,2020-06-26,1993-08-03,Android
117523,M,Hell's Kitchen,premium,Google,2020-07-19,1991-10-02,Android
117525,M,Hell's Kitchen,premium,Google,2020-07-16,1992-10-27,Android
117528,F,Hell's Kitchen,normal,Marketplace,2020-07-08,1990-08-01,Android
117544,M,Hell's Kitchen,normal,Instagram,2020-06-23,1993-07-31,Android
117545,F,Hell's Kitchen,premium,Facebook,2020-06-06,1991-12-03,Android
117552,M,Hell's Kitchen,normal,Facebook,2020-06-04,1994-07-25,Android
117553,M,Hell's Kitchen,normal,Facebook,2020-07-22,1994-03-13,Android
117558,F,Hell's Kitchen,premium,Marketplace,2020-06-30,1993-05-07,Android
117559,M,Hell's Kitchen,premium,Promotional code,2020-07-30,1990-08-18,Android
117580,M,Hell's Kitchen,normal,Recommendation,2020-07-09,1993-02-22,Android
117609,M,Hell's Kitchen,normal,Marketplace,2020-07-02,1994-07-19,Android
117614,M,Hell's Kitchen,normal,Promotional code,2020-06-11,1995-05-19,Android
117615,M,Hell's Kitchen,normal,Facebook,2020-07-05,1990-07-08,Android
117619,F,Hell's Kitchen,normal,Google,2020-06-30,1990-08-22,Android
117625,M,Hell's Kitchen,premium,Facebook,2020-07-26,1993-09-19,Web
117638,F,Hell's Kitchen,premium,Facebook,2020-06-03,1993-01-07,Web
117652,F,Hell's Kitchen,normal,Google,2020-06-27,1991-05-24,Android
117661,M,Hell's Kitchen,normal,Facebook,2020-07-25,1990-08-12,Android
117665,M,Hell's Kitchen,premium,Instagram,2020-06-07,1990-05-03,Android
117682,M,Hell's Kitchen,normal,Instagram,2020-07-22,1992-02-09,Web
117690,M,Hell's Kitchen,normal,Facebook,2020-07-09,1992-10-01,Web
117698,M,Hell's Kitchen,premium,Google,2020-06-25,1991-02-16,Android
117713,M,Hell's Kitchen,premium,Google,2020-07-30,1993-10-11,Android
117726,F,Hell's Kitchen,premium,Google,2020-07-09,1990-01-27,Android
117730,M,Hell's Kitchen,normal,Google,2020-07-30,1990-05-28,Android
117748,F,Hell's Kitchen,normal,Google,2020-07-23,1992-05-02,Android
117764,M,Hell's Kitchen,premium,Facebook,2020-06-17,1992-11-09,Android
117771,F,Hell's Kitchen,premium,Facebook,2020-06-22,1993-08-10,Android
117796,M,Hell's Kitchen,normal,Promotional code,2020-06-27,1990-09-06,IOS
117805,M,Hell's Kitchen,normal,Google,2020-07-04,1992-06-10,IOS
117811,F,Hell's Kitchen,normal,Facebook,2020-07-10,1993-03-22,Android
117832,F,Hell's Kitchen,normal,Facebook,2020-06-07,1990-07-01,Android
117838,F,Hell's Kitchen,normal,Recommendation,2020-06-09,1994-08-25,Android
117840,F,Hell's Kitchen,premium,Instagram,2020-06-11,1994-06-06,Android
117858,F,Hell's Kitchen,normal,Google,2020-07-22,1993-04-03,Android
117870,F,Hell's Kitchen,normal,Google,2020-06-12,1995-06-21,Android
117875,F,Hell's Kitchen,normal,Instagram,2020-07-04,1992-04-07,Android
117897,F,Hell's Kitchen,premium,Marketplace,2020-07-08,1990-04-11,Android
117922,M,Hell's Kitchen,normal,Instagram,2020-06-08,1992-02-24,Android
117932,F,Hell's Kitchen,normal,Google,2020-06-12,1994-05-27,Android
117939,M,Hell's Kitchen,normal,Promotional code,2020-07-16,1990-05-26,IOS
117949,F,Hell's Kitchen,premium,Instagram,2020-07-27,1991-03-04,IOS
117954,F,Hell's Kitchen,normal,Facebook,2020-07-26,1992-06-03,Web
117961,F,Hell's Kitchen,normal,Marketplace,2020-07-05,1993-08-05,Android
117967,M,Hell's Kitchen,premium,Google,2020-07-16,1992-03-26,Android
117973,F,Hell's Kitchen,normal,Google,2020-06-27,1992-07-19,Web
117977,F,Hell's Kitchen,premium,Facebook,2020-07-26,1993-08-31,Android
117980,M,Hell's Kitchen,normal,Google,2020-07-11,1995-08-09,Android
117994,M,Hell's Kitchen,premium,Instagram,2020-07-29,1991-10-29,Android
118003,M,Hell's Kitchen,premium,Instagram,2020-06-11,1991-07-12,Web
118007,F,Hell's Kitchen,normal,Google,2020-06-06,1991-08-18,Web
118031,M,Hell's Kitchen,normal,Recommendation,2020-06-24,1995-12-11,Android
118037,F,Hell's Kitchen,premium,Instagram,2020-06-05,1992-01-28,Android
118046,M,Hell's Kitchen,normal,Marketplace,2020-06-27,1991-01-13,Android
118053,F,Hell's Kitchen,premium,Google,2020-06-11,1993-12-27,Web
118056,F,Hell's Kitchen,premium,Google,2020-07-24,1993-08-05,Web
118067,F,Hell's Kitchen,normal,Facebook,2020-06-17,1993-05-17,Android
118075,F,Hell's Kitchen,normal,Recommendation,2020-06-20,1990-01-20,Android
118115,F,Hell's Kitchen,premium,Instagram,2020-06-04,1995-02-10,Android
118127,M,Hell's Kitchen,normal,Recommendation,2020-07-02,1993-10-02,Android
118130,F,Hell's Kitchen,premium,Instagram,2020-06-01,1995-02-03,Web
118142,F,Hell's Kitchen,normal,Instagram,2020-07-02,1994-06-28,Web
118155,M,Hell's Kitchen,normal,Google,2020-07-16,1992-09-30,Android
118156,F,Hell's Kitchen,premium,Facebook,2020-07-29,1995-09-13,Android
118157,M,Hell's Kitchen,normal,Marketplace,2020-06-09,1990-10-08,Android
118159,M,Hell's Kitchen,normal,Google,2020-07-26,1994-05-04,Web
118164,M,Hell's Kitchen,normal,Instagram,2020-06-09,1994-10-23,Android
118179,F,Hell's Kitchen,premium,Marketplace,2020-06-26,1994-10-18,Android
118186,M,Hell's Kitchen,normal,Recommendation,2020-06-22,1991-02-22,Android
118205,F,Hell's Kitchen,normal,Google,2020-06-19,1994-03-24,Android
118217,M,Hell's Kitchen,normal,Recommendation,2020-06-09,1992-12-25,Android
118219,M,Hell's Kitchen,premium,Marketplace,2020-06-03,1992-10-12,Android
118224,M,Hell's Kitchen,normal,Recommendation,2020-06-28,1995-08-29,Android
118229,M,Hell's Kitchen,normal,Promotional code,2020-06-23,1994-08-07,Android
118235,F,Hell's Kitchen,normal,Google,2020-06-03,1994-01-18,Android
118239,M,Hell's Kitchen,normal,Facebook,2020-06-02,1992-06-06,Android
118240,F,Hell's Kitchen,normal,Instagram,2020-06-24,1991-01-05,Web
118255,F,Hell's Kitchen,normal,Facebook,2020-07-07,1993-07-27,Android
118261,M,Hell's Kitchen,normal,Recommendation,2020-07-04,1991-02-16,Android
118265,F,Hell's Kitchen,normal,Facebook,2020-07-18,1990-03-13,Android
118268,M,Hell's Kitchen,normal,Instagram,2020-06-14,1991-10-29,Android
118281,F,Hell's Kitchen,normal,Google,2020-07-11,1990-07-30,Android
118289,M,Hell's Kitchen,normal,Facebook,2020-07-02,1992-06-07,Android
